secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
2490,0,161,6.78094,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2491,0,161,6.78408,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2492,0,162,6.7872,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2493,0,161,6.79035,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2494,0,161,6.7935,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2495,0,161,6.79664,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2496,0,161,6.79977,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2497,0,161,6.80289,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2498,0,161,6.80601,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2499,0,162,6.80914,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2500,0,162,6.81226,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2501,0,162,6.81538,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2502,0,162,6.8185,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2503,0,162,6.82164,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2504,0,162,6.82482,11.4552,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2505,0,162,6.82841,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2506,0,162,6.83124,11.5884,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2507,0,162,6.83444,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2508,0,162,6.83747,10.9152,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2509,0,162,6.84036,10.3788,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2510,0,162,6.84328,10.5156,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2511,0,163,6.8463,10.8828,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2512,0,163,6.84934,10.9512,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2513,0,162,6.8524,11.016,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2514,0,162,6.85547,11.052,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2515,0,162,6.85855,11.0844,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2516,0,162,6.8617,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2517,0,163,6.86491,11.5884,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2518,0,163,6.86813,11.5884,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2519,0,163,6.87132,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2520,0,163,6.87449,11.3868,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2521,0,164,6.87763,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2522,0,163,6.88077,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2523,0,163,6.88389,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2524,0,163,6.88703,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2525,0,163,6.89018,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2526,0,163,6.89338,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2527,0,163,6.89664,11.7216,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2528,0,163,6.89989,11.6892,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2529,0,163,6.90313,11.6892,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2530,0,163,6.90638,11.6892,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2531,0,164,6.90966,11.8224,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2532,0,164,6.91298,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2533,0,163,6.91629,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2534,0,163,6.91958,11.8584,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2535,0,163,6.92286,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2536,0,162,6.92612,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2537,0,162,6.92938,11.7216,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2538,0,162,6.93263,11.6892,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2539,0,162,6.93585,11.6208,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2540,0,162,6.93906,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2541,0,162,6.94225,11.4552,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2542,0,162,6.94544,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2543,0,162,6.94863,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2544,0,162,6.9518,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2545,0,162,6.95496,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2546,0,162,6.9581,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2547,0,162,6.96125,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2548,0,162,6.96442,11.3868,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2549,0,162,6.96756,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2550,0,161,6.97071,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2551,0,161,6.97384,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2552,0,161,6.977,11.3868,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2553,0,161,6.98021,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2554,0,161,6.9834,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2555,0,161,6.98659,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2556,0,161,6.98978,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2557,0,161,6.99297,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2558,0,161,6.99616,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2559,0,161,6.99935,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2560,0,161,7.00252,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2561,0,161,7.00567,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2562,0,161,7.00879,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2563,0,161,7.0119,11.1852,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2564,0,161,7.01494,10.9512,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2565,0,161,7.01774,10.0764,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2566,0,161,7.02037,9.4716,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2567,0,161,7.02329,10.5156,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2568,0,161,7.02634,10.9512,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2569,0,161,7.0294,11.052,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2570,0,161,7.03249,11.0844,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2571,0,162,7.03556,11.0844,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2572,0,162,7.03865,11.1168,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2573,0,162,7.04177,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2574,0,162,7.04489,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2575,0,162,7.04802,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2576,0,162,7.05114,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2577,0,162,7.0543,11.3868,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2578,0,161,7.05752,11.5884,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2579,0,161,7.06077,11.7216,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2580,0,161,7.06404,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2581,0,161,7.06731,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2582,0,162,7.07061,11.8584,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2583,0,162,7.07394,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2584,0,162,7.0773,12.0924,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2585,0,162,7.08063,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2586,0,162,7.0839,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2587,0,162,7.08712,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2588,0,162,7.09031,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2589,0,162,7.0935,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2590,0,162,7.09672,11.5884,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2591,0,162,7.09995,11.6568,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2592,0,162,7.10316,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2593,0,162,7.10635,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2594,0,162,7.10954,11.4552,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2595,0,162,7.11274,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2596,0,162,7.11593,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2597,0,162,7.11913,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2598,0,162,7.12232,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2599,0,163,7.12546,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2600,0,163,7.12858,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2601,0,163,7.13178,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2602,0,164,7.13505,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2603,0,164,7.13835,11.8908,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2604,0,164,7.14167,11.9592,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2605,0,164,7.14499,11.9592,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2606,0,164,7.1483,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2607,0,164,7.15162,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2608,0,163,7.15491,11.8584,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2609,0,163,7.15821,11.8908,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2610,0,163,7.16149,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2611,0,163,7.16475,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2612,0,164,7.16799,11.6208,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2613,0,164,7.17122,11.6568,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2614,0,164,7.17448,11.7216,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2615,0,164,7.17775,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2616,0,164,7.18102,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2617,0,164,7.18426,11.6892,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2618,0,164,7.18747,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2619,0,164,7.19067,11.4876,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2620,0,164,7.19384,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2621,0,164,7.19701,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2622,0,164,7.20018,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2623,0,163,7.20335,11.3868,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2624,0,163,7.2065,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2625,0,163,7.20964,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2626,0,163,7.21278,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2627,0,164,7.2159,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2628,0,164,7.21904,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2629,0,163,7.22219,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2630,0,163,7.2254,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2631,0,163,7.22867,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2632,0,163,7.23198,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2633,0,163,7.23532,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2634,0,163,7.23868,12.0924,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2635,0,163,7.24203,12.06,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2636,0,163,7.24537,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2637,0,162,7.24873,12.0924,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2638,0,162,7.2521,12.1248,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2639,0,162,7.25549,12.1932,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2640,0,162,7.25888,12.2256,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2641,0,162,7.26229,12.2616,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2642,0,162,7.2657,12.294,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2643,0,161,7.2691,12.2256,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2644,0,161,7.27247,12.1248,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2645,0,161,7.2758,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2646,0,161,7.27913,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2647,0,162,7.28246,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2648,0,162,7.28579,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2649,0,162,7.28913,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2650,0,162,7.29245,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2651,0,162,7.29578,11.9592,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2652,0,162,7.29909,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2653,0,162,7.30238,11.8584,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2654,0,162,7.30565,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2655,0,161,7.30893,11.8224,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2656,0,161,7.31225,11.9592,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2657,0,161,7.3156,12.06,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2658,0,161,7.31897,12.1248,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2659,0,161,7.32231,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2660,0,162,7.32562,11.8908,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2661,0,162,7.32891,11.8584,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2662,0,162,7.33219,11.8224,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2663,0,162,7.33551,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2664,0,162,7.33884,11.9916,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2665,0,162,7.34221,12.1248,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2666,0,162,7.3456,12.2256,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2667,0,162,7.349,12.2256,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2668,0,162,7.35238,12.1608,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2669,0,163,7.35573,12.0924,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2670,0,163,7.35908,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2671,0,164,7.36243,12.06,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2672,0,164,7.36578,12.0924,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2673,0,163,7.36913,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2674,0,163,7.37243,11.8908,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2675,0,163,7.3757,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2676,0,163,7.37899,11.8224,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2677,0,163,7.38229,11.8908,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2678,0,164,7.3856,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2679,0,164,7.38889,11.8224,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2680,0,164,7.39215,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2681,0,164,7.3954,11.6892,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2682,0,164,7.39866,11.7216,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2683,0,165,7.40192,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2684,0,165,7.40515,11.6208,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2685,0,165,7.40835,11.52,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2686,0,165,7.41152,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2687,0,165,7.41469,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2688,0,165,7.41786,11.3868,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2689,0,164,7.421,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2690,0,164,7.42414,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2691,0,164,7.42731,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2692,0,164,7.43053,11.5884,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2693,0,164,7.4338,11.79,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2694,0,164,7.43713,11.9592,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2695,0,164,7.44047,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2696,0,164,7.44381,12.024,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2697,0,164,7.44712,11.9232,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2698,0,164,7.45041,11.8584,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2699,0,164,7.45368,11.7576,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2700,0,164,7.45692,11.6568,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2701,0,164,7.46013,11.556,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2702,0,164,7.4633,11.4192,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2703,0,164,7.46644,11.3184,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2704,0,163,7.46957,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2705,0,163,7.47269,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2706,0,163,7.4758,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2707,0,162,7.47892,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2708,0,162,7.48203,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2709,0,162,7.48515,11.2176,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2710,0,162,7.48828,11.2536,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2711,0,162,7.49141,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2712,0,162,7.49457,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2713,0,162,7.49772,11.3544,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
2714,0,162,7.50085,11.286,0,0,0,0.00000000,0.00000000,0,0,25,0,-255,0,0,0,0,0,0,0,0
